DateTime,Open,High,Low,Close
2008-01-16 13:25:00,1376.78,1376.78,1375.03,1375.03
2008-01-16 13:30:00,1374.71,1375.59,1374.09,1375.13
2008-01-16 13:35:00,1375.59,1379.74,1375.13,1377.77
2008-01-16 13:40:00,1378.5,1378.97,1377.42,1378.27
2008-01-16 13:45:00,1378.58,1379.33,1374.85,1374.91
2008-01-16 13:50:00,1375.18,1376.26,1375.18,1376.02
2008-01-16 13:55:00,1376.37,1377.01,1375.13,1376.17
2008-01-16 14:00:00,1376.67,1377.61,1373.07,1377.44
2008-01-16 14:05:00,1377.54,1379.45,1376.19,1378.89
2008-01-16 14:10:00,1379.88,1381.19,1378.69,1379.94
2008-01-16 14:15:00,1379.94,1381.13,1378.84,1380.51
2008-01-16 14:20:00,1380.02,1382.09,1379.5,1379.86
2008-01-16 14:25:00,1379.87,1385.28,1378.41,1385.28
2008-01-16 14:30:00,1386.15,1389.01,1386.08,1388.61
2008-01-16 14:35:00,1387.81,1391.1,1387.1,1389.65
2008-01-16 14:40:00,1390.71,1391.98,1388.64,1391.98
2008-01-16 14:45:00,1391.89,1391.99,1389.58,1389.68
2008-01-16 14:50:00,1389.08,1389.08,1387.39,1387.39
2008-01-16 14:55:00,1386.7,1386.7,1382.52,1382.52
2008-01-16 15:00:00,1383.12,1385.81,1382.54,1384.35
2008-01-16 15:05:00,1384.09,1385.12,1381.85,1385.01
2008-01-16 15:10:00,1385.6,1385.6,1382.76,1383.87
2008-01-16 15:15:00,1384.75,1389.3,1384.75,1389.08
2008-01-16 15:20:00,1388.48,1388.95,1383.69,1384.24
2008-01-16 15:25:00,1384.63,1386.57,1383.02,1386.57
2008-01-16 15:30:00,1387.28,1388.7,1386.37,1386.94
2008-01-16 15:35:00,1386.57,1386.57,1378.81,1378.81
2008-01-16 15:40:00,1378.69,1379.62,1375.45,1375.45
2008-01-16 15:45:00,1375.62,1377.57,1374.24,1374.27
2008-01-16 15:50:00,1374.74,1375.49,1374.03,1374.35
2008-01-16 15:55:00,1373.9,1373.9,1372.44,1373.13
2008-01-16 16:00:00,1372.78,1373.19,1372.77,1373.19
2008-01-16 16:05:00,1373.19,1373.2,1373.18,1373.2
